Data,open,high,low,close,vol,avg_temp_leba,short_size
2016-12-19,51.4,51.4,50.15,50.5,394929.0,0.6,0.0
2016-12-20,50.5,52.5,50.15,51.21,1606940.0,1.5,0.0
2016-12-21,52.1,52.19,51.28,52.0,102121.0,-0.1,0.0
2016-12-22,51.7,51.8,51.5,51.57,51248.0,-2.4,0.0
2016-12-23,51.65,52.45,51.56,52.31,86238.0,0.0,0.0
2016-12-27,52.2,52.47,51.99,52.0,144712.0,3.7,0.0
2016-12-28,51.8,52.7,51.7,52.65,80100.0,2.0,0.0
2016-12-29,52.65,52.79,52.0,52.32,47747.0,-0.9,0.0
2016-12-30,52.5,52.5,52.07,52.2,241401.0,0.8,0.0
2017-01-02,52.2,52.56,52.2,52.38,28583.0,0.9,0.0
2017-01-03,52.41,52.81,51.4,52.15,152715.0,-0.7,0.0
2017-01-04,52.2,52.35,51.57,51.91,79860.0,1.3,0.0
2017-01-05,51.7,52.7,51.58,52.2,78297.0,-7.1,0.0
2017-01-09,52.25,52.69,51.53,52.69,130706.0,-9.5,0.0
2017-01-10,52.2,53.8,52.2,53.0,186092.0,-8.2,0.0
2017-01-11,53.19,55.88,53.19,54.45,395581.0,-9.4,0.0
2017-01-12,54.99,56.13,54.58,54.85,269707.0,-0.3,0.0
2017-01-13,55.5,55.7,53.25,53.91,170346.0,0.3,0.0
2017-01-16,53.91,55.37,53.91,54.99,159824.0,-0.9,0.0
2017-01-17,55.25,55.49,54.76,55.16,164311.0,-2.3,0.0
2017-01-18,55.59,55.59,54.82,55.07,142877.0,-7.1,0.0
2017-01-19,55.1,56.23,54.91,56.23,249944.0,-5.6,0.0
2017-01-20,56.59,58.49,56.3,58.44,240893.0,-1.5,0.0
2017-01-23,58.61,60.5,57.21,59.15,347712.0,-0.9,0.0
2017-01-24,59.2,59.56,58.2,59.5,133411.0,-2.4,0.0
2017-01-25,59.5,60.18,58.63,59.63,128595.0,0.6,0.0
2017-01-26,60.0,60.1,59.0,59.51,240055.0,-4.1,0.0
2017-01-27,59.69,59.69,58.52,59.25,75201.0,-4.4,0.0
2017-01-30,59.0,59.16,58.75,59.0,106573.0,-2.8,0.0
2017-01-31,58.8,58.95,57.5,58.65,125858.0,-2.8,0.0
2017-02-01,58.9,59.49,58.8,59.0,113341.0,-3.0,0.0
2017-02-02,59.0,59.83,57.62,59.0,250409.0,-0.7,0.0
2017-02-03,59.0,59.38,58.27,58.77,98060.0,-0.1,0.0
2017-02-06,58.8,59.98,58.8,59.7,126051.0,-2.6,0.0
2017-02-07,59.99,61.8,59.88,61.8,215361.0,-6.3,0.0
2017-02-08,61.8,65.98,61.8,63.5,375168.0,-8.6,0.0
2017-02-09,64.8,65.09,64.1,64.69,184739.0,-7.0,0.0
2017-02-10,64.9,67.33,64.69,66.66,253378.0,-5.3,0.0
2017-02-13,67.0,69.49,67.0,69.44,231554.0,-7.1,0.0
2017-02-14,69.5,70.11,68.5,69.3,160414.0,-5.1,0.0
2017-02-15,69.7,69.7,68.61,69.5,108956.0,-2.5,0.0
2017-02-16,69.6,69.6,69.0,69.5,109289.0,0.5,0.0
2017-02-17,69.5,70.0,69.2,69.2,147002.0,1.3,0.0
2017-02-20,69.49,69.9,69.3,69.9,112322.0,3.5,0.0
2017-02-21,69.9,74.45,69.89,74.23,316980.0,6.1,0.0
2017-02-22,77.0,77.76,71.12,72.6,505657.0,5.1,0.0
2017-02-23,73.5,75.18,72.8,74.34,187370.0,5.3,0.0
2017-02-24,74.84,75.0,70.41,71.0,316903.0,4.2,0.0
2017-02-27,71.0,72.8,70.99,72.2,202823.0,7.9,0.0
2017-02-28,72.5,73.0,66.1,70.45,1000402.0,7.3,0.0
2017-03-01,71.0,74.15,70.55,74.1,347862.0,5.9,0.0
2017-03-02,74.5,75.94,73.0,73.68,227187.0,4.9,0.0
2017-03-03,73.98,74.0,72.5,73.0,139002.0,4.0,0.0
2017-03-06,73.0,73.28,71.05,71.1,150604.0,6.5,0.0
2017-03-07,70.8,73.9,68.61,73.27,413516.0,5.0,0.0
2017-03-08,73.5,74.0,72.1,73.18,229671.0,2.2,0.0
2017-03-09,73.18,73.2,71.18,72.5,131812.0,2.9,0.0
2017-03-10,72.5,74.36,72.5,73.18,130422.0,4.5,0.0
2017-03-13,73.7,74.09,72.18,73.0,126023.0,4.6,0.0
2017-03-14,73.5,74.1,73.1,74.1,163230.0,4.9,0.0
2017-03-15,74.5,75.99,73.57,73.98,295806.0,6.7,0.0
2017-03-16,75.2,76.4,74.9,76.0,182911.0,5.2,0.0
2017-03-17,76.5,77.0,76.0,77.0,234450.0,5.3,0.0
2017-03-20,77.0,77.4,76.0,76.49,137332.0,5.4,0.0
2017-03-21,76.49,76.49,75.49,76.28,190343.0,10.7,0.0
2017-03-22,75.4,75.4,72.5,73.9,278182.0,6.8,0.0
2017-03-23,73.51,76.3,73.51,75.76,102956.0,6.5,0.0
2017-03-24,75.75,76.25,74.78,75.7,107131.0,7.2,0.0
2017-03-27,74.51,75.6,73.65,74.1,81060.0,10.2,0.0
2017-03-28,74.66,75.25,72.6,73.2,171531.0,10.3,0.0
2017-03-29,73.2,73.98,72.5,72.61,122937.0,10.1,0.0
2017-03-30,74.55,77.29,73.02,74.5,385369.0,7.7,0.0
2017-03-31,75.5,75.79,73.7,74.2,136353.0,7.7,0.0
2017-04-03,74.89,74.89,73.41,73.78,90891.0,12.4,0.0
2017-04-04,73.4,74.4,73.4,73.69,88390.0,14.3,0.0
2017-04-05,73.8,74.78,73.29,73.3,124212.0,13.6,0.0
2017-04-06,70.5,73.5,70.5,72.25,113951.0,6.1,0.0
2017-04-07,72.25,72.47,71.0,72.0,114318.0,5.4,0.0
2017-04-10,71.8,72.0,68.69,68.91,288361.0,13.4,0.0
2017-04-11,69.0,69.64,65.78,66.4,945384.0,6.8,0.0
2017-04-12,65.91,67.8,65.9,66.25,420625.0,6.0,0.0
2017-04-13,66.3,66.88,62.21,64.8,508057.0,7.6,0.0
2017-04-18,65.3,68.89,65.03,66.5,315206.0,3.4,0.0
2017-04-19,67.0,70.05,66.8,70.05,227936.0,4.3,0.0
2017-04-20,71.0,71.9,68.1,68.61,188586.0,3.8,0.0
2017-04-21,68.58,69.2,66.55,66.71,237758.0,6.1,0.0
2017-04-24,67.3,67.85,65.8,66.75,130870.0,6.2,0.0
2017-04-25,67.0,67.4,64.9,65.8,270967.0,11.4,0.0
2017-04-26,65.5,65.5,63.5,65.1,333714.0,5.5,0.0
2017-04-27,65.0,67.63,64.71,67.44,169395.0,5.2,0.0
2017-04-28,67.69,68.15,67.4,67.79,192905.0,5.3,0.0
2017-05-02,68.47,71.2,67.81,69.0,176851.0,8.9,0.0
2017-05-04,69.98,70.28,66.03,67.63,177668.0,12.9,0.0
2017-05-05,66.2,68.49,66.04,67.41,188579.0,16.6,0.0
2017-05-08,68.0,68.5,66.5,66.5,88085.0,7.2,0.0
2017-05-09,66.58,67.49,65.62,66.0,192903.0,4.3,0.0
2017-05-10,66.0,68.74,65.65,68.74,207352.0,5.7,0.0
2017-05-11,68.92,69.2,67.53,68.01,75696.0,8.4,0.0
2017-05-12,67.26,68.49,67.1,67.3,92269.0,12.9,0.0
2017-05-15,68.8,68.8,66.63,67.1,199121.0,15.4,0.0
2017-05-16,66.11,67.54,66.0,66.33,147673.0,17.0,0.0
2017-05-17,66.0,66.25,64.5,65.6,223115.0,16.7,0.0
2017-05-18,65.55,66.71,64.5,65.5,196594.0,18.2,0.0
2017-05-19,66.15,66.59,65.56,66.19,179344.0,19.7,0.0
2017-05-22,66.5,69.48,66.5,68.9,234094.0,16.9,0.0
2017-05-23,69.49,69.49,67.95,69.0,169572.0,18.2,0.0
2017-05-24,70.2,72.9,70.2,71.49,658186.0,13.6,0.0
2017-05-25,74.01,75.9,73.6,73.6,505912.0,15.6,0.0
2017-05-26,73.85,74.49,72.33,73.0,163910.0,15.4,0.0
2017-05-29,72.8,74.72,72.21,74.5,367008.0,21.6,0.0
2017-05-30,74.78,78.49,74.5,77.6,603892.0,20.9,0.0
2017-05-31,77.07,78.99,76.34,78.93,499969.0,20.9,0.0
2017-06-01,78.9,82.0,78.2,82.0,505589.0,13.8,0.0
2017-06-02,82.2,82.89,81.0,82.0,239235.0,16.4,0.0
2017-06-05,82.48,83.0,80.0,80.0,195868.0,17.5,0.0
2017-06-06,78.1,80.0,76.8,80.0,355533.0,19.4,0.0
2017-06-07,80.5,81.98,78.62,80.2,194476.0,17.6,0.0
2017-06-08,80.58,81.85,79.5,81.69,235180.0,16.2,0.0
2017-06-09,81.6,82.89,80.51,82.22,266929.0,19.3,0.0
2017-06-12,81.99,81.99,80.05,81.7,237484.0,18.5,0.0
2017-06-13,80.6,84.0,80.5,83.99,399841.0,16.1,0.0
2017-06-14,83.99,84.89,81.74,81.74,243343.0,15.7,0.0
2017-06-16,81.3,83.98,81.3,82.6,151045.0,17.6,0.0
2017-06-19,83.8,84.5,83.5,83.99,161372.0,22.2,0.0
2017-06-20,84.0,84.39,82.51,83.37,130359.0,23.9,0.0
2017-06-21,83.78,84.25,82.58,82.96,193493.0,17.0,0.0
2017-06-22,82.7,84.18,82.5,82.5,207983.0,18.8,0.0
2017-06-23,82.5,83.8,82.5,83.62,45848.0,19.1,0.0
2017-06-26,83.35,86.0,83.35,86.0,204122.0,18.6,0.0
2017-06-27,86.2,86.86,85.21,86.0,108802.0,19.4,0.0
2017-06-28,86.0,86.76,85.5,85.5,112065.0,20.9,0.0
2017-06-29,85.51,86.0,85.34,86.0,60258.0,22.8,0.0
2017-06-30,85.95,86.49,85.01,86.04,97600.0,18.9,0.0
2017-07-03,86.04,86.1,84.51,85.31,156263.0,16.3,0.0
2017-07-04,85.31,85.31,83.21,83.63,71421.0,14.8,0.0
2017-07-05,83.63,83.89,78.02,82.7,506062.0,14.2,0.0
2017-07-06,82.7,82.7,80.43,81.5,321310.0,16.4,0.0
2017-07-07,81.1,81.99,79.7,79.7,82170.0,18.7,0.0
2017-07-10,79.9,81.89,79.9,81.4,86082.0,21.9,0.0
2017-07-11,82.0,82.89,80.62,81.03,105729.0,20.4,0.0
2017-07-12,81.03,82.9,81.03,82.79,85819.0,20.4,0.0
2017-07-13,83.0,83.4,82.2,83.4,162257.0,17.1,0.0
2017-07-14,83.7,83.7,81.1,81.85,79306.0,15.9,0.0
2017-07-17,82.64,82.64,81.25,81.91,71453.0,17.5,0.0
2017-07-18,81.11,82.59,81.11,82.5,104374.0,18.2,0.0
2017-07-19,82.39,83.2,82.2,83.2,71823.0,20.8,0.0
2017-07-20,83.2,86.49,83.2,86.49,225986.0,20.4,0.0
2017-07-21,86.49,88.0,86.49,87.0,135020.0,19.6,0.0
2017-07-24,87.0,87.2,86.58,87.0,75549.0,22.5,0.0
2017-07-25,87.0,88.2,84.05,87.2,125057.0,18.9,0.0
2017-07-26,87.66,88.0,86.7,87.28,74539.0,17.3,0.0
2017-07-27,87.5,88.5,87.0,87.39,104058.0,18.7,0.0
2017-07-28,88.0,88.0,85.5,86.78,86920.0,17.9,0.0
2017-07-31,88.0,88.0,85.82,86.5,110562.0,17.9,0.0
2017-08-01,86.8,87.45,86.27,87.2,73552.0,27.3,0.0
2017-08-02,87.24,87.99,86.0,86.69,108079.0,24.3,0.0
2017-08-03,86.1,86.48,85.01,85.65,102464.0,23.8,0.0
2017-08-04,85.0,86.87,85.0,85.32,76422.0,23.7,0.0
2017-08-07,86.2,86.6,85.51,85.7,85541.0,17.9,0.0
2017-08-08,86.19,86.78,84.02,84.81,112646.0,19.7,0.0
2017-08-09,85.0,85.0,84.13,84.2,69144.0,22.9,0.0
2017-08-10,84.2,86.1,84.11,84.84,52960.0,24.8,0.0
2017-08-11,84.0,84.44,83.1,84.0,95120.0,27.3,0.0
2017-08-14,84.0,84.78,83.22,84.61,37609.0,18.2,0.0
2017-08-16,85.0,87.2,84.34,87.0,109510.0,21.5,0.0
2017-08-17,86.98,87.2,86.1,86.8,175867.0,19.2,0.0
2017-08-18,86.6,86.8,85.5,86.5,34410.0,23.0,0.0
2017-08-21,86.2,86.99,85.79,86.5,50827.0,14.8,0.0
2017-08-22,86.5,87.0,84.5,85.06,134068.0,14.6,0.0
2017-08-23,85.98,85.98,84.2,84.71,347702.0,13.9,0.0
2017-08-24,84.9,85.0,84.5,84.8,55004.0,15.5,0.0
2017-08-25,85.0,85.6,84.1,84.9,68804.0,17.9,0.0
2017-08-28,84.9,84.99,84.25,84.4,67552.0,15.9,0.0
2017-08-29,84.99,84.99,80.04,80.52,334123.0,16.0,0.0
2017-08-30,81.87,82.88,80.62,81.01,178137.0,17.8,0.0
2017-08-31,82.0,84.13,82.0,83.4,228526.0,17.8,0.0
2017-09-01,84.13,84.82,82.81,84.2,215247.0,17.7,0.0
2017-09-04,84.1,86.0,83.03,85.55,112568.0,13.4,0.0
2017-09-05,85.3,86.61,82.32,83.8,230563.0,15.2,0.0
2017-09-06,83.8,84.39,81.4,82.01,190341.0,15.1,0.0
2017-09-07,86.1,90.01,86.1,90.01,926848.0,13.6,0.0
2017-09-08,90.5,95.25,90.2,94.65,870937.0,14.9,0.0
2017-09-11,96.2,100.8,96.2,100.0,874801.0,18.8,0.0
2017-09-12,101.45,106.6,98.01,104.6,655504.0,15.1,0.0
2017-09-13,104.6,109.6,102.55,107.0,536512.0,15.7,0.0
2017-09-14,107.0,109.3,105.0,106.6,369692.0,15.8,0.0
2017-09-15,106.4,107.0,102.5,103.9,1045428.0,12.3,0.0
2017-09-18,103.85,107.0,103.4,106.0,234026.0,12.2,0.0
2017-09-19,106.55,109.5,106.0,109.5,255508.0,12.7,0.0
2017-09-20,109.0,115.5,108.8,113.9,524797.0,12.3,0.0
2017-09-21,115.0,117.0,110.1,112.0,459626.0,11.7,0.0
2017-09-22,112.35,114.4,109.7,114.0,350866.0,13.4,0.0
2017-09-25,114.2,116.4,111.8,113.15,157767.0,14.1,0.0
2017-09-26,113.55,114.4,110.25,111.05,207984.0,15.6,0.0
2017-09-27,110.3,113.55,110.3,112.15,159441.0,14.1,0.0
2017-09-28,112.15,114.9,112.15,114.8,287320.0,12.7,0.0
2017-09-29,114.8,116.5,113.25,116.25,195254.0,11.0,0.0
2017-10-02,116.25,116.95,113.6,114.55,113194.0,10.1,0.0
2017-10-03,114.65,116.25,114.35,115.0,59383.0,11.2,0.0
2017-10-04,114.75,115.3,113.55,113.55,127601.0,11.6,0.0
2017-10-05,114.55,114.8,113.3,113.9,212774.0,9.6,0.0
2017-10-06,113.95,116.0,113.95,115.7,259904.0,9.1,0.0
2017-10-09,115.7,116.4,115.3,115.95,199964.0,8.4,0.0
2017-10-10,116.0,116.0,115.0,115.85,277317.0,8.6,0.0
2017-10-11,115.95,124.0,114.1,119.0,493158.0,13.1,0.0
2017-10-12,120.3,123.3,117.0,117.0,467959.0,13.8,0.0
2017-10-13,119.1,123.0,116.3,117.8,668716.0,10.8,0.0
2017-10-16,119.3,119.8,116.8,117.95,328596.0,14.2,0.0
2017-10-17,118.0,118.5,113.5,114.5,434284.0,14.9,0.0
2017-10-18,114.0,114.5,110.25,111.5,339621.0,14.1,0.0
2017-10-19,110.95,112.8,110.9,111.75,188298.0,13.5,0.0
2017-10-20,113.0,115.55,111.9,112.5,267282.0,12.1,0.0
2017-10-23,112.5,114.0,112.5,113.3,149805.0,7.7,0.0
2017-10-24,114.0,114.0,112.3,113.4,256192.0,6.0,0.0
2017-10-25,113.0,114.0,113.0,113.8,203203.0,7.3,0.0
2017-10-26,114.0,119.35,113.85,117.8,404612.0,11.3,0.0
2017-10-27,118.3,120.5,117.55,118.5,272323.0,9.7,0.0
2017-10-30,118.5,119.0,117.15,117.95,164412.0,4.1,0.0
2017-10-31,118.55,121.0,118.1,120.6,433067.0,4.1,0.0
2017-11-02,121.45,121.45,118.7,120.0,246557.0,9.7,0.0
2017-11-03,120.3,121.5,119.2,119.2,167254.0,9.2,0.0
2017-11-06,119.2,121.9,118.5,121.0,121717.0,9.6,0.0
2017-11-07,121.3,125.0,120.5,124.5,273736.0,8.6,0.0
2017-11-08,124.9,128.0,124.55,126.25,522698.0,5.4,0.0
2017-11-09,126.25,128.0,125.2,125.2,254983.0,5.9,0.0
2017-11-10,125.2,127.0,123.6,124.9,153949.0,7.2,0.0
2017-11-13,124.0,124.0,111.6,114.75,970441.0,3.1,0.0
2017-11-14,117.0,117.35,98.01,107.4,1708208.0,3.7,0.0
2017-11-15,106.75,109.0,103.2,107.0,534183.0,5.6,0.0
2017-11-16,111.0,112.4,108.5,110.0,418827.0,5.4,0.0
2017-11-17,111.2,113.15,108.75,111.3,381213.0,4.9,0.0
2017-11-20,112.0,115.8,111.4,113.5,456916.0,2.2,0.0
2017-11-21,115.5,115.6,110.25,112.45,547279.0,0.7,0.0
2017-11-22,99.0,109.9,96.0,106.0,1252117.0,2.0,0.0
2017-11-23,105.15,108.2,103.15,104.8,463542.0,5.4,0.0
2017-11-24,105.4,107.5,104.8,105.0,254250.0,6.2,0.0
2017-11-27,105.0,108.3,105.0,107.1,972024.0,0.7,0.0
2017-11-28,108.0,109.1,104.5,104.5,593281.0,1.5,0.0
2017-11-29,104.1,105.95,98.0,98.0,1027149.0,1.4,0.0
2017-11-30,97.0,103.15,95.22,101.5,6416313.0,0.7,0.5
2017-12-01,102.4,103.5,92.16,96.8,1108879.0,0.8,0.5
2017-12-04,95.0,97.26,91.21,96.35,692953.0,0.4,0.0
2017-12-05,95.63,99.99,95.16,99.56,586872.0,2.6,0.0
2017-12-06,100.0,100.3,94.66,97.99,838274.0,5.7,0.0
2017-12-07,97.16,98.79,95.32,95.92,203990.0,4.4,0.0
2017-12-08,96.8,97.92,93.2,94.0,405722.0,3.9,0.0
2017-12-11,94.0,94.76,89.1,89.5,726362.0,3.7,0.0
2017-12-12,89.0,91.67,88.1,91.67,426030.0,7.3,0.0
2017-12-13,92.0,99.6,91.94,97.09,831204.0,1.2,0.0
2017-12-14,98.0,99.3,93.72,95.35,282704.0,1.6,0.0
2017-12-15,95.55,97.22,93.74,96.5,323425.0,2.1,0.0
2017-12-18,97.0,98.45,94.21,95.95,176504.0,-0.8,0.0
2017-12-19,95.97,100.3,95.6,99.9,329583.0,-2.1,0.0
2017-12-20,100.0,101.8,99.0,99.55,198132.0,-0.4,0.0
2017-12-21,99.45,100.45,96.4,100.35,314250.0,0.2,0.0
2017-12-22,100.1,101.2,98.95,100.15,180759.0,3.3,0.0
2017-12-27,100.3,102.0,99.8,102.0,249957.0,2.9,0.0
2017-12-28,103.0,103.0,98.56,99.0,303466.0,6.4,0.0
2017-12-29,96.6,99.47,96.43,97.0,437899.0,1.9,0.0
2018-01-03,97.7,100.0,97.7,98.0,212199.0,3.5,0.0
2018-01-04,99.0,99.75,97.25,98.0,192525.0,5.8,0.0
2018-01-05,99.0,99.4,97.75,99.0,120812.0,6.4,0.0
2018-01-08,99.4,101.1,98.35,100.7,284250.0,-3.0,0.0
2018-01-09,100.7,100.8,99.2,100.0,122877.0,-1.8,0.0
2018-01-10,99.9,99.9,97.75,98.15,102408.0,0.2,0.0
2018-01-11,99.0,106.8,98.3,104.2,447301.0,0.5,0.0
2018-01-12,105.0,108.4,104.3,107.0,364636.0,-1.4,0.0
2018-01-15,108.5,109.4,105.7,105.8,131011.0,-6.1,0.0
2018-01-16,107.0,112.1,106.5,111.1,390235.0,-5.1,0.0
2018-01-17,112.0,119.0,111.5,119.0,770193.0,0.3,0.0
2018-01-18,121.0,123.4,116.0,119.7,642804.0,1.1,0.0
2018-01-19,120.0,121.4,117.0,121.3,335162.0,0.9,0.0
2018-01-22,121.9,121.9,118.1,119.3,202318.0,-3.6,0.0
2018-01-23,118.7,120.6,116.1,118.3,258942.0,-4.7,0.0
2018-01-24,117.0,118.8,114.2,116.5,259783.0,-0.3,0.0
2018-01-25,116.0,116.4,112.0,112.0,206717.0,3.8,0.0
2018-01-26,111.1,116.6,111.1,114.8,125625.0,0.6,0.0
2018-01-29,115.0,115.8,112.6,115.8,98301.0,8.1,0.0
2018-01-30,115.0,115.0,112.6,114.0,79089.0,4.6,0.0
2018-01-31,114.0,118.7,113.3,116.0,321184.0,4.6,0.0
2018-02-01,116.1,117.4,113.6,115.0,114568.0,4.2,0.0
2018-02-02,114.1,114.7,112.7,113.4,164583.0,1.7,0.0
2018-02-05,111.0,112.3,108.5,109.5,196752.0,-3.1,0.0
2018-02-06,102.6,107.6,101.8,106.0,562601.0,-4.9,0.0
2018-02-07,109.9,111.3,108.2,111.3,296436.0,-4.1,0.0
2018-02-08,113.0,114.6,109.6,111.0,253372.0,-1.3,0.0
2018-02-09,109.2,110.9,106.2,106.2,364186.0,-2.6,0.0
2018-02-12,109.2,109.3,106.3,106.7,183269.0,-0.5,0.0
2018-02-13,107.7,110.2,107.1,109.1,257193.0,-0.3,0.0
2018-02-14,109.3,111.3,107.7,108.9,282082.0,0.1,0.0
2018-02-15,111.0,111.2,108.9,108.9,221133.0,-2.7,0.0
2018-02-16,109.5,111.7,109.5,110.8,163430.0,-0.2,0.0
2018-02-19,110.7,110.9,108.5,109.0,62447.0,0.3,0.0
2018-02-20,109.0,109.4,106.9,109.0,38368.0,-0.6,0.0
2018-02-21,108.6,109.8,107.8,109.5,55321.0,-2.0,0.0
2018-02-22,109.5,109.7,107.9,109.7,112305.0,-5.2,0.0
2018-02-23,109.7,110.0,107.3,108.6,81704.0,-5.7,0.0
2018-02-26,109.7,109.8,106.1,106.9,97067.0,-10.7,0.0
2018-02-27,107.0,107.6,105.2,107.6,86237.0,-11.6,0.0
2018-02-28,107.0,108.2,103.7,107.0,263866.0,-10.7,0.0
2018-03-01,105.8,106.5,103.3,104.8,146953.0,-11.2,0.0
2018-03-02,104.7,106.8,103.9,105.9,126885.0,-10.9,0.0
2018-03-05,106.0,106.5,104.5,106.0,126778.0,-1.8,0.0
2018-03-06,106.0,106.8,102.2,103.6,149552.0,1.5,0.0
2018-03-07,103.7,109.8,99.65,109.8,341821.0,2.2,0.0
2018-03-08,110.5,111.4,108.2,108.2,136269.0,4.8,0.0
2018-03-09,108.2,110.5,106.2,109.5,333051.0,3.4,0.0
2018-03-12,109.8,114.9,108.8,114.5,299351.0,10.2,0.0
2018-03-13,115.0,115.5,112.8,114.3,267233.0,10.6,0.0
2018-03-14,114.3,114.6,112.1,114.6,175902.0,6.1,0.0
2018-03-15,114.5,114.6,113.2,113.5,249618.0,1.0,0.0
2018-03-16,113.0,113.0,107.1,109.2,947313.0,-1.7,0.0
2018-03-19,110.4,112.0,108.0,109.3,205761.0,-3.2,0.0
2018-03-20,110.3,110.3,108.2,109.8,213151.0,-1.1,0.0
2018-03-21,110.5,113.2,109.0,112.9,268744.0,-0.7,0.0
2018-03-22,113.5,116.0,108.6,112.0,350478.0,1.6,0.0
2018-03-23,109.3,111.3,107.3,111.0,229845.0,1.8,0.0
2018-03-26,111.5,111.5,108.6,109.0,141885.0,4.3,0.0
2018-03-27,110.7,115.2,110.5,112.9,215890.0,2.2,0.0
2018-03-28,111.0,112.0,108.6,109.2,178170.0,2.1,0.0
2018-03-29,110.3,111.0,108.7,109.4,141581.0,2.3,0.0
2018-04-03,108.9,110.3,107.7,109.6,226888.0,7.8,0.0
2018-04-04,109.7,111.6,108.8,111.5,283473.0,13.4,0.0
2018-04-05,112.0,116.8,111.9,114.9,407094.0,13.6,0.0
2018-04-06,115.5,121.1,115.5,120.4,639251.0,8.5,0.0
2018-04-09,120.0,126.0,118.6,123.3,433609.0,18.6,0.0
2018-04-10,123.7,125.0,120.4,125.0,264411.0,18.6,0.0
2018-04-11,125.0,127.4,122.3,124.7,293666.0,13.4,0.0
2018-04-12,124.2,126.8,122.6,123.7,257170.0,14.9,0.0
2018-04-13,124.0,125.8,122.1,122.1,121863.0,16.4,0.0
2018-04-16,122.1,123.5,118.6,119.3,255336.0,18.4,0.0
2018-04-17,119.0,120.9,117.2,120.0,205824.0,13.2,0.0
2018-04-18,120.0,122.3,119.8,121.5,166508.0,13.1,0.0
2018-04-19,121.5,122.0,119.7,119.9,127953.0,15.2,0.0
2018-04-20,119.0,121.2,118.6,119.5,89250.0,14.1,0.0
2018-04-23,119.9,121.4,119.2,120.2,129356.0,14.5,0.0
2018-04-24,120.0,121.0,118.2,118.2,211423.0,14.5,0.0
2018-04-25,118.2,119.7,115.4,115.7,221981.0,14.9,0.0
2018-04-26,116.0,117.7,115.5,115.6,163854.0,10.3,0.0
2018-04-27,117.0,117.4,115.7,116.0,149553.0,9.7,0.0
2018-04-30,116.2,126.6,116.2,124.8,326055.0,21.7,0.0
2018-05-02,124.8,129.8,123.0,124.8,417270.0,16.8,0.0
2018-05-04,125.0,126.5,124.2,124.9,288199.0,16.8,0.0
2018-05-07,126.4,129.0,125.3,128.0,155857.0,18.1,0.0
2018-05-08,129.0,137.0,128.9,137.0,761942.0,20.4,0.0
2018-05-09,137.5,147.8,137.5,144.9,857377.0,20.9,0.0
2018-05-10,146.0,146.9,143.0,144.9,328228.0,21.2,0.0
2018-05-11,144.9,146.0,141.5,145.0,285878.0,21.3,0.0
2018-05-14,145.5,148.0,138.0,139.0,674595.0,16.2,0.0
2018-05-15,135.5,141.7,135.5,139.8,382740.0,15.7,0.0
2018-05-16,140.8,145.3,139.6,145.0,228394.0,15.8,0.0
2018-05-17,145.0,148.9,138.5,139.0,485851.0,15.2,0.0
2018-05-18,139.9,143.5,139.0,140.0,154707.0,15.6,0.0
2018-05-21,142.0,148.0,141.0,147.0,400947.0,16.9,0.0
2018-05-22,147.9,148.5,144.3,146.5,289294.0,16.8,0.0
2018-05-23,147.0,147.0,142.1,144.6,138073.0,18.8,0.0
2018-05-24,144.5,145.8,143.1,144.7,196617.0,20.0,0.0
2018-05-25,145.9,145.9,143.9,144.7,150841.0,19.3,0.0
2018-05-28,145.0,145.8,143.9,145.0,153148.0,22.8,0.0
2018-05-29,145.4,145.4,141.1,143.7,159068.0,22.6,0.0
2018-05-30,143.0,147.3,142.5,147.2,413647.0,23.4,0.0
2018-06-01,147.2,149.5,146.0,149.5,277261.0,24.5,0.0
2018-06-04,150.8,157.9,150.6,157.6,323629.0,22.4,0.0
2018-06-05,158.5,158.9,154.4,157.0,251099.0,19.7,0.0
2018-06-06,158.9,159.7,151.5,152.6,277327.0,13.6,0.0
2018-06-07,153.0,155.7,149.1,153.0,283231.0,17.4,0.0
2018-06-08,154.0,154.0,150.0,150.2,243390.0,22.0,0.0
2018-06-11,159.8,159.8,140.4,143.8,741450.0,22.2,0.0
2018-06-12,144.2,153.8,144.1,150.2,551065.0,19.9,0.0
2018-06-13,157.0,158.6,151.2,155.3,912013.0,18.6,0.0
2018-06-14,155.3,167.0,153.5,164.7,564828.0,19.9,0.0
2018-06-15,166.0,172.5,162.7,168.0,760620.0,21.5,0.0
2018-06-18,169.1,172.4,163.8,172.0,367391.0,22.4,0.0
2018-06-19,169.4,169.7,163.1,165.2,404811.0,22.4,0.0
2018-06-20,165.5,168.8,165.3,165.8,218967.0,22.7,0.0
2018-06-21,166.8,167.2,161.3,164.1,251567.0,23.1,0.0
2018-06-22,165.0,168.5,162.7,166.3,183091.0,14.7,0.0
2018-06-25,167.0,168.3,165.5,165.8,110770.0,12.8,0.0
2018-06-26,163.8,167.3,163.1,165.7,199502.0,14.9,0.0
2018-06-27,164.8,165.9,164.0,164.9,211677.0,20.4,0.0
2018-06-28,164.5,164.9,154.8,157.5,459752.0,23.0,0.0
2018-06-29,157.2,162.2,157.1,161.8,248707.0,23.1,0.0
2018-07-02,159.7,164.8,159.2,161.1,139224.0,13.4,0.0
2018-07-03,162.0,163.7,160.7,162.8,69842.0,18.6,0.0
2018-07-04,163.0,167.6,162.5,167.2,167911.0,20.9,0.0
2018-07-05,167.5,180.9,167.4,179.0,523385.0,25.1,0.0
